event_id,store_id,campaign_id,product_code,base_price(before_promo),quantity_sold(before_promo),promo_type,base_price(after_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,revenue_before_promo,revenue_after_promo
40baa1,STCBE-0,CAMP_SAN_01,P08,1190,42.0,BOGOF,595,167,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,49980.0,99365
1271,STCBE-2,CAMP_SAN_01,P13,350,121.0,BOGOF,175,500,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,42350.0,87500
0cc836,STVSK-0,CAMP_SAN_01,P05,55,18.0,25% OFF,41,14,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,990.0,574
c7f28c,STBLR-0,CAMP_SAN_01,P15,3000,144.0,500 Cashback,2500,374,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,432000.0,935000
c22cf6,STCHE-6,CAMP_SAN_01,P12,62,58.0,50% OFF,31,81,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3596.0,2511
0894b7,STCHE-3,CAMP_SAN_01,P08,1190,46.0,BOGOF,595,203,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,54740.0,120785
67f756,STHYD-5,CAMP_SAN_01,P13,350,111.0,BOGOF,175,441,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,38850.0,77175
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,51.0,BOGOF,510,198,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,52020.0,100980
930325,STTRV-0,CAMP_SAN_01,P09,90,31.0,25% OFF,67,28,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,2790.0,1876
65a802,STMLR-1,CAMP_SAN_01,P05,55,13.0,25% OFF,41,10,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,715.0,410
107747,STHYD-1,CAMP_SAN_01,P02,860,488.0,33% OFF,576,580,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,419680.0,334080
5c8834,STBLR-2,CAMP_SAN_01,P05,55,24.0,25% OFF,41,19,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1320.0,779
4a8c38,STCHE-0,CAMP_SAN_01,P04,370,469.0,BOGOF,185,1861,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,173530.0,344285
c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,117.0,BOGOF,175,457,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,40950.0,79975
546cc3,STHYD-3,CAMP_SAN_01,P01,172,312.0,33% OFF,115,483,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,53664.0,55545
b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,399.0,33% OFF,576,586,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,343140.0,337536
72f6b4,STTRV-0,CAMP_SAN_01,P02,860,241.0,33% OFF,576,344,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,207260.0,198144
a9ee19,STBLR-1,CAMP_SAN_01,P08,1190,58.0,BOGOF,595,158,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,69020.0,94010
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,235.0,33% OFF,115,329,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,40420.0,37835
af100a,STMLR-2,CAMP_SAN_01,P03,200,190.0,BOGOF,100,752,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,38000.0,75200
c15780,STVJD-1,CAMP_SAN_01,P04,370,183.0,BOGOF,185,708,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,67710.0,130980
eae38f,STVJD-1,CAMP_SAN_01,P13,350,73.0,BOGOF,175,286,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,25550.0,50050
939435,STMLR-2,CAMP_SAN_01,P07,300,24.0,BOGOF,150,96,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,7200.0,14400
d3f755,STCBE-1,CAMP_SAN_01,P08,1190,43.0,BOGOF,595,171,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,51170.0,101745
9faad8,STHYD-0,CAMP_SAN_01,P09,90,54.0,25% OFF,67,44,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4860.0,2948
3adeb2,STMYS-0,CAMP_SAN_01,P14,1020,84.0,BOGOF,510,219,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,85680.0,111690
b6dd84,STVJD-1,CAMP_SAN_01,P01,172,166.0,33% OFF,115,225,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,28552.0,25875
b98ea0,STCHE-3,CAMP_SAN_01,P11,190,48.0,50% OFF,95,69,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,9120.0,6555
e12c11,STCHE-1,CAMP_SAN_01,P14,1020,112.0,BOGOF,510,294,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,114240.0,149940
eb3bea,STVSK-2,CAMP_SAN_01,P15,3000,78.0,500 Cashback,2500,238,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,234000.0,595000
7b51be,STCHE-5,CAMP_SAN_01,P04,370,403.0,BOGOF,185,1587,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,149110.0,293595
c9fa13,STHYD-4,CAMP_SAN_01,P04,370,403.0,BOGOF,185,1567,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,149110.0,289895
2749b0,STCHE-5,CAMP_SAN_01,P11,190,34.0,50% OFF,95,39,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,6460.0,3705
41dc33,STHYD-1,CAMP_SAN_01,P10,50,36.0,25% OFF,37,29,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1800.0,1073
2d7f62,STCHE-2,CAMP_SAN_01,P11,190,58.0,50% OFF,95,68,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,11020.0,6460
8f512d,STCBE-3,CAMP_SAN_01,P04,370,364.0,BOGOF,185,1434,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,134680.0,265290
1bb04d,STCBE-3,CAMP_SAN_01,P01,172,240.0,33% OFF,115,355,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,41280.0,40825
fe94ae,STMYS-1,CAMP_SAN_01,P04,370,450.0,BOGOF,185,1984,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,166500.0,367040
fe68f2,STBLR-2,CAMP_SAN_01,P01,172,304.0,33% OFF,115,428,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,52288.0,49220
7c09bf,STVSK-4,CAMP_SAN_01,P10,50,21.0,25% OFF,37,15,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1050.0,555
7704c2,STBLR-7,CAMP_SAN_01,P04,370,382.0,BOGOF,185,1638,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,141340.0,303030
7b187a,STVSK-1,CAMP_SAN_01,P14,1020,82.0,BOGOF,510,322,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,83640.0,164220
2dc515,STMYS-3,CAMP_SAN_01,P01,172,232.0,33% OFF,115,294,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,39904.0,33810
cbf0ad,STCHE-6,CAMP_SAN_01,P03,200,358.0,BOGOF,100,1410,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,71600.0,141000
bed694,STTRV-1,CAMP_SAN_01,P10,50,15.0,25% OFF,37,14,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,750.0,518
5f0a89,STBLR-3,CAMP_SAN_01,P15,3000,114.0,500 Cashback,2500,249,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,342000.0,622500
86755e,STCHE-4,CAMP_SAN_01,P07,300,78.0,BOGOF,150,191,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,23400.0,28650
b0cc1e,STBLR-9,CAMP_SAN_01,P02,860,610.0,33% OFF,576,847,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,524600.0,487872
9871ea,STVSK-1,CAMP_SAN_01,P10,50,25.0,25% OFF,37,18,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1250.0,666
30f1c0,STVJD-1,CAMP_SAN_01,P07,300,22.0,BOGOF,150,88,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,6600.0,13200
dafaa4,STVJD-1,CAMP_SAN_01,P05,55,13.0,25% OFF,41,9,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,715.0,369
3b086a,STBLR-4,CAMP_SAN_01,P06,415,36.0,25% OFF,311,29,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,14940.0,9019
240703,STHYD-5,CAMP_SAN_01,P02,860,471.0,33% OFF,576,659,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,405060.0,379584
581ca5,STMDU-0,CAMP_SAN_01,P13,350,90.0,BOGOF,175,371,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,31500.0,64925
660f7c,STMYS-1,CAMP_SAN_01,P07,300,43.0,BOGOF,150,186,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,12900.0,27900
136c14,STHYD-1,CAMP_SAN_01,P03,200,328.0,BOGOF,100,833,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,65600.0,83300
9953ec,STTRV-0,CAMP_SAN_01,P04,370,187.0,BOGOF,185,733,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,69190.0,135605
f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,111.0,BOGOF,510,429,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,113220.0,218790
2c0a90,STMDU-2,CAMP_SAN_01,P12,62,36.0,50% OFF,31,42,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,2232.0,1302
b27f2a,STBLR-6,CAMP_SAN_01,P10,50,37.0,25% OFF,37,30,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1850.0,1110
620715,STMYS-3,CAMP_SAN_01,P03,200,340.0,BOGOF,100,1485,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,68000.0,148500
922e6a,STBLR-8,CAMP_SAN_01,P05,55,34.0,25% OFF,41,24,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1870.0,984
a85a9a,STHYD-2,CAMP_SAN_01,P10,50,42.0,25% OFF,37,31,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,2100.0,1147
4eb35e,STCHE-6,CAMP_SAN_01,P04,370,483.0,BOGOF,185,1907,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,178710.0,352795
415f7e,STVSK-2,CAMP_SAN_01,P07,300,24.0,BOGOF,150,93,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,7200.0,13950
407f1c,STBLR-2,CAMP_SAN_01,P13,350,117.0,BOGOF,175,469,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,40950.0,82075
a6e691,STCHE-0,CAMP_SAN_01,P03,200,294.0,BOGOF,100,1134,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,58800.0,113400
bea96f,STVSK-2,CAMP_SAN_01,P14,1020,64.0,BOGOF,510,250,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,65280.0,127500
457639,STCHE-4,CAMP_SAN_01,P08,1190,54.0,BOGOF,595,222,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,64260.0,132090
f3ac85,STBLR-5,CAMP_SAN_01,P03,200,348.0,BOGOF,100,1350,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,69600.0,135000
7fc923,STTRV-0,CAMP_SAN_01,P08,1190,19.0,BOGOF,595,74,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,22610.0,44030
eaa64b,STBLR-3,CAMP_SAN_01,P09,90,58.0,25% OFF,67,43,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,5220.0,2881
b58c2d,STMYS-0,CAMP_SAN_01,P02,860,499.0,33% OFF,576,703,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,429140.0,404928
fe72b2,STHYD-3,CAMP_SAN_01,P13,350,133.0,BOGOF,175,337,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,46550.0,58975
1cfaa8,STBLR-2,CAMP_SAN_01,P08,1190,43.0,BOGOF,595,166,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,51170.0,98770
6.59E+23,STVJD-0,CAMP_SAN_01,P01,172,186.0,33% OFF,115,252,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,31992.0,28980
6cb844,STBLR-3,CAMP_SAN_01,P10,50,28.0,25% OFF,37,21,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1400.0,777
6a7fa1,STVJD-1,CAMP_SAN_01,P14,1020,61.0,BOGOF,510,243,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,62220.0,123930
0ae76a,STMLR-1,CAMP_SAN_01,P11,190,21.0,50% OFF,95,30,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,3990.0,2850
114087,STHYD-3,CAMP_SAN_01,P06,415,28.0,25% OFF,311,20,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,11620.0,6220
c16abb,STCHE-7,CAMP_SAN_01,P08,1190,42.0,BOGOF,595,186,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,49980.0,110670
d81627,STCBE-2,CAMP_SAN_01,P04,370,355.0,BOGOF,185,1508,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,131350.0,278980
459bc3,STBLR-8,CAMP_SAN_01,P13,350,97.0,BOGOF,175,378,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,33950.0,66150
29524a,STBLR-9,CAMP_SAN_01,P10,50,40.0,25% OFF,37,36,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,2000.0,1332
3bcf8b,STCHE-6,CAMP_SAN_01,P14,1020,138.0,BOGOF,510,547,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,140760.0,278970
508621,STCBE-2,CAMP_SAN_01,P02,860,508.0,33% OFF,576,751,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,436880.0,432576
6562df,STCBE-1,CAMP_SAN_01,P14,1020,78.0,BOGOF,510,310,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,79560.0,158100
fc376a,STHYD-0,CAMP_SAN_01,P14,1020,106.0,BOGOF,510,422,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,108120.0,215220
2186aa,STCBE-3,CAMP_SAN_01,P05,55,19.0,25% OFF,41,15,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1045.0,615
24541f,STBLR-1,CAMP_SAN_01,P13,350,111.0,BOGOF,175,290,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,38850.0,50750
63ef11,STCBE-4,CAMP_SAN_01,P09,90,46.0,25% OFF,67,38,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4140.0,2546
1e8961,STBLR-3,CAMP_SAN_01,P12,62,61.0,50% OFF,31,84,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3782.0,2604
207744,STBLR-0,CAMP_SAN_01,P12,62,52.0,50% OFF,31,75,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3224.0,2325
f2d468,STTRV-0,CAMP_SAN_01,P03,200,190.0,BOGOF,100,741,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,38000.0,74100
f34069,STBLR-9,CAMP_SAN_01,P09,90,61.0,25% OFF,67,57,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,5490.0,3819
c381ea,STMLR-1,CAMP_SAN_01,P08,1190,27.0,BOGOF,595,106,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,32130.0,63070
6a7668,STCHE-4,CAMP_SAN_01,P15,3000,112.0,500 Cashback,2500,321,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,336000.0,802500
8ff468,STVJD-0,CAMP_SAN_01,P03,200,193.0,BOGOF,100,773,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,38600.0,77300
bb62b3,STHYD-6,CAMP_SAN_01,P03,200,378.0,BOGOF,100,1459,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,75600.0,145900
716a3b,STCHE-5,CAMP_SAN_01,P14,1020,130.0,BOGOF,510,514,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,132600.0,262140
32efe6,STVSK-3,CAMP_SAN_01,P08,1190,30.0,BOGOF,595,81,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,35700.0,48195
835bbe,STHYD-4,CAMP_SAN_01,P09,90,54.0,25% OFF,67,49,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4860.0,3283
8a7e7e,STMYS-0,CAMP_SAN_01,P03,200,333.0,BOGOF,100,869,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,66600.0,86900
2fe1bb,STCHE-1,CAMP_SAN_01,P04,370,460.0,BOGOF,185,1168,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,170200.0,216080
855f49,STBLR-3,CAMP_SAN_01,P04,370,481.0,BOGOF,185,1890,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,177970.0,349650
eb5927,STMDU-1,CAMP_SAN_01,P06,415,21.0,25% OFF,311,17,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,8715.0,5287
f957f1,STMDU-1,CAMP_SAN_01,P10,50,22.0,25% OFF,37,18,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1100.0,666
32d8f2,STCHE-5,CAMP_SAN_01,P05,55,31.0,25% OFF,41,26,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1705.0,1066
fea4be,STMYS-3,CAMP_SAN_01,P07,300,30.0,BOGOF,150,129,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,9000.0,19350
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,61.0,50% OFF,31,87,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3782.0,2697
3153d6,STCBE-4,CAMP_SAN_01,P02,860,396.0,33% OFF,576,558,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,340560.0,321408
987463,STBLR-0,CAMP_SAN_01,P07,300,45.0,BOGOF,150,185,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,13500.0,27750
d730ac,STCHE-0,CAMP_SAN_01,P06,415,31.0,25% OFF,311,26,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,12865.0,8086
d3d442,STBLR-5,CAMP_SAN_01,P15,3000,166.0,500 Cashback,2500,396,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,498000.0,990000
f22294,STMYS-1,CAMP_SAN_01,P01,172,345.0,33% OFF,115,520,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,59340.0,59800
ef6d6d,STBLR-2,CAMP_SAN_01,P14,1020,88.0,BOGOF,510,346,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,89760.0,176460
dcaa89,STHYD-6,CAMP_SAN_01,P13,350,100.0,BOGOF,175,403,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,35000.0,70525
a7aa70,STMDU-2,CAMP_SAN_01,P11,190,25.0,50% OFF,95,28,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,4750.0,2660
292d0a,STMDU-0,CAMP_SAN_01,P01,172,219.0,33% OFF,115,304,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,37668.0,34960
c23e33,STHYD-6,CAMP_SAN_01,P11,190,49.0,50% OFF,95,69,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,9310.0,6555
4858ab,STBLR-7,CAMP_SAN_01,P14,1020,124.0,BOGOF,510,514,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,126480.0,262140
9d9a6c,STCBE-1,CAMP_SAN_01,P15,3000,82.0,500 Cashback,2500,190,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,246000.0,475000
6e79d3,STBLR-2,CAMP_SAN_01,P04,370,373.0,BOGOF,185,1439,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,138010.0,266215
268b09,STMLR-1,CAMP_SAN_01,P13,350,49.0,BOGOF,175,189,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,17150.0,33075
7912c8,STVSK-3,CAMP_SAN_01,P05,55,19.0,25% OFF,41,15,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1045.0,615
eb3ac8,STHYD-0,CAMP_SAN_01,P06,415,42.0,25% OFF,311,34,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,17430.0,10574
6e5da9,STVJD-0,CAMP_SAN_01,P11,190,25.0,50% OFF,95,35,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,4750.0,3325
0eb41f,STVSK-2,CAMP_SAN_01,P01,172,232.0,33% OFF,115,364,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,39904.0,41860
985960,STCBE-4,CAMP_SAN_01,P06,415,21.0,25% OFF,311,17,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,8715.0,5287
f3de30,STMLR-1,CAMP_SAN_01,P12,62,31.0,50% OFF,31,45,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,1922.0,1395
38bf1b,STCHE-1,CAMP_SAN_01,P05,55,30.0,25% OFF,41,25,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1650.0,1025
c11cad,STMYS-2,CAMP_SAN_01,P09,90,61.0,25% OFF,67,50,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,5490.0,3350
b00eeb,STCHE-0,CAMP_SAN_01,P08,1190,51.0,BOGOF,595,196,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,60690.0,116620
fe7b5d,STHYD-2,CAMP_SAN_01,P03,200,472.0,BOGOF,100,1902,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,94400.0,190200
367e8d,STCBE-2,CAMP_SAN_01,P07,300,30.0,BOGOF,150,123,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,9000.0,18450
11a64e,STCHE-7,CAMP_SAN_01,P06,415,31.0,25% OFF,311,28,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,12865.0,8708
c5176d,STCBE-2,CAMP_SAN_01,P01,172,196.0,33% OFF,115,307,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,33712.0,35305
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,64.0,BOGOF,595,256,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,76160.0,152320
bf49bf,STCHE-4,CAMP_SAN_01,P14,1020,111.0,BOGOF,510,473,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,113220.0,241230
260ff2,STMYS-2,CAMP_SAN_01,P01,172,204.0,33% OFF,115,291,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,35088.0,33465
8b751b,STMLR-0,CAMP_SAN_01,P05,55,15.0,25% OFF,41,12,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,825.0,492
